,SUCEPTIBLE HOST,INFECTED HOST,RECOVERED HOST,SUCEPTIBLE VECTOR 1,SUCEPTIBLE VECTOR 2,SUCEPTIBLE VECTOR 3,SUCEPTIBLE VECTOR 4,SUCEPTIBLE VECTOR 5,SUCEPTIBLE VECTOR 6,INFECTED VECTOR 1,INFECTED VECTOR 2,INFECTED VECTOR 3,INFECTED VECTOR 4,INFECTED VECTOR 5,INFECTED VECTOR 6
10,997.03407706261,102.86501266804684,0.10091026934329361,9717.275025867006,9740.964763981941,9694.095302507167,9647.505004527386,9647.453694279135,9717.83363473576,993.0357349969066,993.0405812702505,993.0309587502916,993.0213746056605,993.0213675709381,993.0358117769911
11,996.7412868402548,103.14761630881986,0.11109685092542244,9690.28151737795,9716.28627886773,9664.891276348348,9613.832481618125,9613.770621466447,9690.954304363302,992.343422833071,992.3492873028292,992.3376514426836,992.3260665729581,992.326057218313,992.3435248566968
12,996.4491822021049,103.42951735051841,0.12130044737683923,9663.509713273708,9691.820227365222,9635.92746862068,9580.432963628884,9580.359610558304,9664.306698101378,991.6518568944172,991.6588366709352,991.6449977956906,991.6312250064293,991.6312128727731,991.6519891265822
13,996.1577617312074,103.71071729902361,0.13152096976913982,9636.95702578304,9667.56415049403,9607.20104834498,9547.30317823595,9547.217399242121,9637.888090627945,990.9610367127242,990.9692289314977,990.9529977163946,990.9368503800222,990.936834967418,990.9612045525544
14,995.8670240145523,103.9912176559256,0.14175832952231981,9610.620929244727,9643.515648431327,9578.709253107505,9514.439933286463,9514.340805095117,9611.695823035969,990.2709618154837,990.280463637469,990.2616511041151,990.2429431539626,990.2429239218434,990.27117109197
15,995.5769676422541,104.27101991941399,0.15201243833204928,9584.49894343682,9619.67236463043,9550.44937062828,9481.840095202018,9481.726704064607,9585.727284961082,989.5816317269591,989.5925403388225,989.5709578523085,989.5495037780954,989.5494801454296,989.5818886957456
16,995.2875912058323,104.5501255861532,0.16228320801467855,9558.588598071598,9596.031951996292,9522.418699511109,9449.500542997372,9449.371984649624,9559.979876524045,988.8930459710391,988.905458585251,988.8809178532681,988.8565326997511,988.856504045097,988.8933573134885
17,994.9988933000043,104.82853614932692,0.17257055066896823,9532.887469842191,9572.592108178667,9494.614590197421,9417.418216257363,9417.273595707871,9534.451048040311,988.2052040682255,988.2192179233178,988.191530993182,988.1640303554944,988.1639960171709,988.2055768881066
18,994.7108725224786,105.10625309886427,0.18287437865734185,9507.393177853879,9549.350571219567,9467.034439914145,9385.590109215966,9385.428540555824,9509.13829512053,987.5181055359741,987.5338178967803,987.5027971527056,987.4719971720901,987.4719564483336,987.5185473564364
19,994.4235274737179,105.3832779216989,0.1931946045834499,9482.10337218603,9526.305108654558,9439.675679993306,9354.013255845233,9353.833862111936,9484.039146355108,986.8317498889297,986.8492580468306,986.8147162076191,986.7804335678803,986.7803857169763,986.8322686500607
20,994.136856756978,105.65961210172574,0.20353114129647065,9457.015739376964,9503.453522739452,9412.535781961089,9322.684737028629,9322.486650043536,9459.15116923275,986.146136638976,986.1655379121304,986.1272880287154,986.0893399523991,986.0892841928238,986.1467406951158
21,993.8508589783331,105.93525711977306,0.21388390189405648,9432.128006037086,9480.79365389362,9385.612261547334,9291.601685282203,9291.384045470682,9434.471974037377,985.4612652951057,985.4826570286759,985.440512481545,985.3987167259058,985.3986522364745,985.4619634119865
22,993.5655327465685,106.21021445372281,0.22425279970892675,9407.437922920464,9458.32336551939,9358.902661015809,9260.761263957314,9260.523220244768,9409.99919667583,984.7771353646107,984.800614930977,984.7543894282189,984.7085642822346,984.7084902022156,984.7779367173052
23,993.280876673295,106.48448557838175,0.23463774832342127,9382.943282080803,9436.040560352802,9332.404568194042,9230.160689636396,9229.901399262675,9385.730517171642,984.0937463516339,984.119411150629,984.0689187252838,984.0188830055115,984.018798434778,984.0946605216213
24,992.9968893728831,106.75807196555608,0.24503866156106627,9358.64190692916,9413.943170987966,9306.1156054451,9199.797219154096,9199.515847535213,9361.663648947479,983.411097758009,983.4390452171408,983.3841002249536,983.3296732720564,983.3295772712169,983.4121347307519
25,992.7135694624552,107.03097508405918,0.25545545348577386,9334.53165169943,9392.02915936832,9280.033429076755,9169.668148905435,9169.363869497769,9337.796338253127,982.7291890831962,982.7595166578752,982.69993377506,982.6409354503587,982.6408270408855,982.7303592457442
26,992.4309155618589,107.30319639974294,0.2658880383983367,9310.610397606613,9370.29651312571,9254.15572508162,9139.770809834963,9139.442804017712,9314.126360027192,982.0480198245294,982.080824998296,982.0164192194466,981.9526699017212,981.9525480660712,982.0493339633206
27,992.1489262937424,107.57473737541177,0.2763363308459949,9286.87606311826,9348.743255368036,9228.480220525382,9110.102580830691,9109.750037739568,9290.651528959137,981.3675894766172,981.4029697613665,981.3335563969803,981.2648769786082,981.2647406603662,981.369058774752
28,991.8676002835125,107.84559947087062,0.2868002456170769,9263.326598111003,9327.367439110858,9203.004677067502,9080.660881102818,9080.2829974915,9267.369693195054,980.6878975317096,980.7259504679173,980.6513451421416,980.5775570256168,980.577405129625,980.6895335665253
29,991.5869361593274,108.11578414293265,0.2972796977401458,9239.959982892347,9306.167146345131,9177.726889876272,9051.443168907119,9051.039149013342,9244.278733283418,980.0089434797732,980.0497666367193,979.9697852851375,979.8907103796544,979.890541772141,980.0107582204682
30,991.3069325520912,108.38529284542575,0.3077746024832621,9216.774227347223,9285.140487223856,9152.644686682263,9022.44694043111,9022.015995846823,9221.376561255287,979.3307268085592,979.3744177845513,979.2888766520032,979.2043373700974,979.2041508788026,979.3327326138616
31,991.0275880954385,108.6541270292094,0.3182848753522346,9193.767369630103,9264.28559881628,9127.75592633225,8993.66972809964,8993.211077647189,9198.661119222374,978.6532470037259,978.699903426321,978.6086190647853,978.5184383190804,978.5182327333788,978.6554566196407
32,990.7489014256939,108.92228814222025,0.32881043208607297,9170.937473600548,9243.600642666357,9103.058495962112,8965.109097275401,8964.62196689525,9176.130376642148,977.9765035491109,978.0262230753337,977.9290123419545,977.8330135421439,977.8327876131594,977.9789301068482
33,990.4708711819229,109.1897776294148,0.33935118866248903,9148.282630771833,9223.083806645802,9078.550313129947,8936.762648724412,8936.246271354677,9153.782332370496,977.3004959264637,977.3533762430284,977.2500562979972,977.1480633475908,977.1478157883189,977.3031529401873
34,990.1934960059091,109.45659693279596,0.3499070612952143,9125.800958583857,9202.733303309376,9054.229323909278,8908.628016386141,8908.081631850016,9131.61501281511,976.6252236156176,976.6813624391476,976.5717507436754,976.4635880368935,976.46331752232,976.6281249803079
35,989.9167745421429,109.72274749142456,0.36047796643276564,9103.490599326715,9182.547368869353,9030.093501697414,8880.702865974818,8880.125720873022,9109.626470779112,975.9506860945853,976.0101811718313,975.8940954861686,975.7795879049178,975.7792930721331,975.9538460839625
36,989.6407054378158,109.98823074142685,0.37106382075762245,9081.349719248858,9162.524262345598,9006.14084622665,8852.98489381649,8852.376241423937,9087.814784500499,975.2768828396302,975.3398319476879,975.2170903291818,975.0960632400908,975.0957426884039,975.2803161041253
37,989.3652873428186,110.25304811599534,0.38166454118626414,9059.376508928719,9142.662265920198,8982.369383977919,8825.471827338237,8824.830927498906,9066.17805805554,974.6038133251719,974.6703142717033,974.5407350728333,974.4130143242583,974.4126666153101,974.6075348898784
